Points:0,Points:1,Points:2
22.1576,0,0.516259
22.2065,0,0.514863
22.2555,0,0.513455
22.3044,0,0.512035
22.3533,0,0.510606
22.4022,0,0.509168
22.4511,0,0.507721
22.5,0,0.506268
22.5489,0,0.504809
22.5978,0,0.503345
22.6467,0,0.501878
22.6956,0,0.500408
22.7445,0,0.498936
22.7934,0,0.497463
22.8424,0,0.49599
22.8913,0,0.494518
22.9402,0,0.493044
22.9891,0,0.491569
23.038,0,0.49009
23.0869,0,0.488606
23.1358,0,0.487117
23.1847,0,0.485622
23.2336,0,0.484119
23.2825,0,0.482607
23.3314,0,0.481085
23.3803,0,0.479552
23.4292,0,0.478007
23.4781,0,0.476448
23.527,0,0.474875
23.5759,0,0.473287
23.6248,0,0.471683
23.6737,0,0.47006
23.7226,0,0.468419
23.7715,0,0.466758
23.8204,0,0.465076
23.8693,0,0.463371
23.9182,0,0.461644
23.9672,0,0.459892
24.0161,0,0.458115
24.065,0,0.456311
24.1139,0,0.45448
24.1628,0,0.452619
24.2117,0,0.450729
24.2606,0,0.448808
24.3095,0,0.446855
24.3585,0,0.444869
24.4074,0,0.442849
24.4563,0,0.440798
24.5052,0,0.438715
24.5541,0,0.436604
24.603,0,0.434464
24.652,0,0.432298
24.7009,0,0.430107
24.7498,0,0.427891
24.7987,0,0.425653
24.8476,0,0.423394
24.8966,0,0.421114
24.9455,0,0.418816
24.9944,0,0.416501
25.0433,0,0.41417
25.0923,0,0.411825
25.1412,0,0.409466
25.1901,0,0.407095
25.239,0,0.404714
25.2879,0,0.402324
25.3369,0,0.399926
25.3858,0,0.397522
25.4347,0,0.395112
25.4836,0,0.392699
25.5325,0,0.390283
25.5815,0,0.387866
25.6304,0,0.385449
25.6793,0,0.383034
25.7282,0,0.380622
25.7771,0,0.378215
25.8261,0,0.375813
25.875,0,0.373418
25.9239,0,0.371031
25.9728,0,0.368651
26.0217,0,0.366277
26.0706,0,0.363909
26.1195,0,0.361545
26.1685,0,0.359185
26.2174,0,0.356827
26.2663,0,0.354471
26.3152,0,0.352116
26.3641,0,0.349761
26.413,0,0.347405
26.4619,0,0.345046
26.5108,0,0.342685
26.5597,0,0.34032
26.6086,0,0.33795
26.6575,0,0.335574
26.7064,0,0.333191
26.7554,0,0.330801
26.8043,0,0.328402
26.8532,0,0.325994
26.9021,0,0.323576
26.9509,0,0.321149
26.9994,0,0.318728
27.0475,0,0.316314
27.0952,0,0.313907
27.1425,0,0.311506
27.1894,0,0.30911
27.2359,0,0.306719
27.282,0,0.304332
27.3277,0,0.301949
27.3731,0,0.299569
27.418,0,0.297193
27.4626,0,0.29482
27.5068,0,0.29245
27.5506,0,0.290086
27.5941,0,0.287728
27.6371,0,0.285375
27.6798,0,0.28303
27.7221,0,0.280694
27.7641,0,0.278365
27.8057,0,0.276046
27.8469,0,0.273737
27.8877,0,0.271439
27.9282,0,0.269152
27.9683,0,0.266876
28.0081,0,0.264612
28.0475,0,0.262361
28.0866,0,0.260123
28.1253,0,0.257899
28.1637,0,0.255688
28.2017,0,0.253492
28.2394,0,0.25131
28.2767,0,0.249143
28.3137,0,0.246991
28.3504,0,0.244855
28.3867,0,0.242734
28.4227,0,0.24063
28.4584,0,0.238542
28.4938,0,0.236469
28.5288,0,0.234414
28.5635,0,0.232375
28.598,0,0.230353
28.6321,0,0.228348
28.6658,0,0.226361
28.6993,0,0.22439
28.7325,0,0.222437
28.7654,0,0.220502
28.798,0,0.218584
28.8302,0,0.216683
28.8622,0,0.2148
28.8939,0,0.212935
28.9254,0,0.211087
28.9565,0,0.209257
28.9873,0,0.207445
29.0179,0,0.20565
29.0482,0,0.203873
29.0782,0,0.202113
29.1079,0,0.20037
29.1374,0,0.198644
