ID,Points:0,Points:1
18.8392,0.627675,0.00921285
18.844,0.627675,0.00997536
18.8487,0.627675,0.0107344
18.8534,0.627675,0.0114905
18.858,0.627675,0.0122435
18.8626,0.627675,0.0129936
18.867,0.627675,0.013741
18.8714,0.627675,0.0144845
18.8758,0.627675,0.0152224
18.88,0.627675,0.0159529
18.8842,0.627675,0.0166744
18.8884,0.627675,0.0173855
18.8924,0.627675,0.0180849
18.8964,0.627675,0.0187715
18.9004,0.627675,0.0194444
18.9043,0.627675,0.0201027
18.9081,0.627675,0.0207457
18.9119,0.627675,0.0213727
18.9156,0.627675,0.0219834
18.9192,0.627675,0.0225772
18.9228,0.627675,0.0231537
18.9264,0.627675,0.0237127
18.9299,0.627675,0.024254
18.9334,0.627675,0.0247776
18.9368,0.627675,0.0252831
18.9402,0.627675,0.0257706
18.9435,0.627675,0.0262408
18.9468,0.627675,0.0267001
18.9501,0.627675,0.0271569
18.9533,0.627675,0.027619
18.9565,0.627675,0.0280936
18.9596,0.627675,0.028587
18.9627,0.627675,0.0291051
18.9657,0.627675,0.0296529
18.9687,0.627675,0.0302348
18.9716,0.627675,0.0308542
18.9744,0.627675,0.0315136
18.9771,0.627675,0.0322147
18.9798,0.627675,0.0329581
18.9824,0.627675,0.0337432
18.9849,0.627675,0.0345686
18.9874,0.627675,0.0354315
18.9897,0.627675,0.0363256
18.9919,0.627675,0.0372403
18.994,0.627675,0.0381658
18.9961,0.627675,0.0390938
18.998,0.627675,0.0400169
18.9999,0.627675,0.0409294
