Points:0,Points:1,Points:2
28.5833,0,-0.0736608
28.6119,0,-0.0728051
28.6403,0,-0.0719629
28.6685,0,-0.071134
28.6965,0,-0.0703181
28.7243,0,-0.0695155
28.7519,0,-0.0687259
28.7793,0,-0.0679494
28.8065,0,-0.0671858
28.8336,0,-0.066435
28.8604,0,-0.065697
28.8871,0,-0.0649716
28.9136,0,-0.0642589
28.94,0,-0.0635585
28.9661,0,-0.0628705
28.9921,0,-0.0621948
29.0179,0,-0.0615313
29.0436,0,-0.0608798
29.0691,0,-0.0602401
29.0944,0,-0.059612
29.1195,0,-0.0589954
29.1445,0,-0.0583903
29.1694,0,-0.0577963
29.194,0,-0.0572135
29.2186,0,-0.0566416
29.2429,0,-0.0560806
29.2671,0,-0.0555302
29.2912,0,-0.0549904
29.3151,0,-0.054461
29.3389,0,-0.053942
29.3625,0,-0.0534331
29.3859,0,-0.0529342
29.4093,0,-0.0524453
29.4324,0,-0.0519661
29.4555,0,-0.0514966
29.4784,0,-0.0510366
29.5012,0,-0.0505861
29.5238,0,-0.0501449
29.5463,0,-0.0497129
29.5687,0,-0.0492901
29.5909,0,-0.0488762
29.613,0,-0.0484711
29.635,0,-0.0480748
29.6568,0,-0.0476872
29.6785,0,-0.0473081
29.7001,0,-0.0469374
29.7216,0,-0.0465751
29.743,0,-0.046221
29.7642,0,-0.0458751
29.7853,0,-0.0455372
29.8063,0,-0.0452072
29.8272,0,-0.0448851
29.848,0,-0.0445707
29.8686,0,-0.0442639
29.8891,0,-0.0439648
29.9096,0,-0.0436731
29.9299,0,-0.0433888
29.9501,0,-0.0431118
29.9702,0,-0.0428421
29.9902,0,-0.0425794
30.01,0,-0.0423238
30.0298,0,-0.0420751
30.0495,0,-0.0418333
30.0691,0,-0.0415984
30.0885,0,-0.0413701
30.1079,0,-0.0411485
30.1272,0,-0.0409335
30.1463,0,-0.0407249
30.1654,0,-0.0405228
30.1844,0,-0.040327
30.2032,0,-0.0401375
30.222,0,-0.0399541
30.2407,0,-0.0397769
30.2593,0,-0.0396057
30.2778,0,-0.0394406
30.2962,0,-0.0392813
30.3146,0,-0.039128
30.3328,0,-0.0389804
30.3509,0,-0.0388385
30.369,0,-0.0387023
30.387,0,-0.0385717
30.4049,0,-0.0384466
30.4227,0,-0.038327
