Points:0,Points:1,Points:2
13.2175,0.631061,0.0388942
13.2171,0.643295,0.0373101
13.217,0.646688,0.0356549
13.2174,0.63883,0.037702
13.218,0.634046,0.0385131
13.2178,0.647772,0.0342603
13.2181,0.645334,0.0368054
13.2185,0.641227,0.0373668
13.2194,0.627675,0.0391652
13.2192,0.636705,0.0380496
13.219,0.646856,0.035604
13.2194,0.643489,0.0372343
13.2198,0.64795,0.0341933
13.2202,0.639245,0.0375834
13.2203,0.645533,0.0367323
13.2213,0.631032,0.0388088
13.2214,0.634362,0.038403
13.2211,0.641645,0.0372652
13.2209,0.647044,0.0355275
13.2218,0.643758,0.0371525
13.2217,0.648128,0.0341263
13.2223,0.637206,0.0379093
13.2225,0.645888,0.0365756
13.2234,0.627675,0.0390684
13.223,0.639822,0.037441
13.2229,0.647228,0.0354553
13.2239,0.63336,0.038488
13.2236,0.642212,0.0371565
13.2237,0.648306,0.0340593
13.2245,0.634951,0.0382561
13.2241,0.644692,0.0369917
13.2246,0.646283,0.0363835
13.2255,0.631086,0.0387074
13.2252,0.637901,0.0377341
13.2248,0.647409,0.035386
13.2257,0.640565,0.0372791
13.2257,0.642826,0.0370673
13.2256,0.648484,0.0339923
13.2263,0.644811,0.0369323
13.2274,0.627675,0.0389709
13.2273,0.633188,0.0384367
13.2268,0.646717,0.0361456
13.2275,0.63584,0.0380622
13.228,0.638804,0.0375252
13.2279,0.640543,0.0372381
13.2275,0.648662,0.0339253
13.2281,0.643136,0.036982
13.2286,0.645457,0.036766
13.2285,0.648163,0.0347366
13.2294,0.631153,0.0386089
13.2301,0.633911,0.0382872
13.2296,0.646886,0.0361149
13.2295,0.64884,0.0338583
13.23,0.641392,0.0370801
13.2302,0.637408,0.0377453
13.2305,0.643871,0.0368894
13.2314,0.627675,0.0388727
13.2306,0.647937,0.0351883
13.2314,0.649018,0.0337913
13.2317,0.646587,0.036344
13.2321,0.639485,0.0373354
13.2323,0.63564,0.0380055
13.2325,0.642166,0.0369347
13.2334,0.631123,0.0385184
13.2326,0.648105,0.0351375
13.2329,0.644764,0.0367817
13.2334,0.649196,0.0337243
13.2339,0.646787,0.0362708
13.2355,0.627675,0.0387738
13.2349,0.640339,0.0371402
13.2353,0.63415,0.0381492
13.2346,0.648291,0.035067
13.2351,0.637303,0.0376831
13.2351,0.644887,0.036712
13.2353,0.649374,0.0336573
13.2359,0.646986,0.0361947
13.2369,0.630404,0.0385009
13.2364,0.642753,0.0367826
13.2365,0.648407,0.035071
13.2371,0.645086,0.0366436
13.2377,0.639009,0.0373313
13.2373,0.649552,0.0335903
13.2381,0.635985,0.0378431
13.2379,0.641264,0.0369368
13.2385,0.632697,0.0382414
13.2396,0.627675,0.0386745
13.2387,0.648085,0.0355176
13.2389,0.645963,0.0365103
13.2394,0.643445,0.0366472
13.2392,0.64973,0.0335233
13.2401,0.640761,0.0369778
13.2405,0.638057,0.0374604
13.2403,0.648855,0.0348231
13.2412,0.634958,0.0379232
13.2407,0.647144,0.0361659
13.2417,0.631246,0.0383094
13.2413,0.644996,0.0365248
13.2411,0.649908,0.0334562
13.242,0.642579,0.0366699
13.2421,0.648527,0.0352877
13.2429,0.639994,0.0370659
13.2437,0.627675,0.0385748
13.243,0.646718,0.0362973
13.2435,0.637121,0.0375691
13.2431,0.650086,0.0333892
13.2438,0.644575,0.0364594
13.2441,0.649183,0.03472
13.2443,0.648407,0.0354881
13.2447,0.642193,0.0366669
13.2455,0.634302,0.0379093
13.2458,0.631277,0.0382067
13.245,0.650264,0.0333222
13.2453,0.646494,0.0363044
13.2458,0.639601,0.0370937
13.2461,0.649363,0.0346508
13.2464,0.644311,0.0363986
13.2468,0.636916,0.0375401
13.2465,0.648355,0.035599
13.2479,0.627675,0.0384748
13.247,0.650442,0.0332552
13.2475,0.64195,0.0366499
13.2477,0.646339,0.0362692
13.248,0.649545,0.0345788
13.2487,0.639407,0.0370831
13.249,0.634749,0.0377818
13.2486,0.648354,0.0356534
13.2489,0.644147,0.0363444
13.2489,0.65062,0.0331882
13.2504,0.630919,0.038127
13.2502,0.641775,0.0366293
13.2499,0.649732,0.0345005
13.2503,0.646212,0.0362096
13.2508,0.648417,0.0356585
13.2509,0.650798,0.0331212
13.2521,0.627675,0.0383746
13.2517,0.636878,0.0374511
13.2518,0.639632,0.036993
13.2524,0.633889,0.0378
13.2518,0.649929,0.0344093
13.2524,0.647096,0.0360738
13.2526,0.644685,0.0362066
13.2528,0.650976,0.0330542
13.2535,0.64215,0.0365094
13.2543,0.631303,0.0379989
13.2541,0.639132,0.0370466
13.2537,0.650093,0.0343525
13.255,0.636223,0.0374741
13.2544,0.648441,0.0356872
13.2547,0.64639,0.0360707
13.2548,0.651154,0.0329872
13.2555,0.643984,0.0362032
13.2564,0.627675,0.0382742
13.2562,0.64139,0.0365975
13.2558,0.649685,0.0349107
13.2567,0.64791,0.0358538
13.2572,0.638638,0.03708
13.2567,0.651332,0.0329202
13.2572,0.645962,0.036009
13.258,0.635271,0.0375236
13.2585,0.631373,0.0378912
13.2581,0.64355,0.0362057
13.2577,0.650428,0.034258
13.258,0.649592,0.0350785
13.259,0.64102,0.03662
13.2586,0.65151,0.0328531
13.2589,0.647755,0.0358476
13.2596,0.645644,0.0359505
13.2606,0.627675,0.0381735
13.2602,0.638232,0.03709
13.2597,0.650605,0.0341938
13.2601,0.649556,0.0351721
13.2607,0.643323,0.0361884
13.2606,0.651688,0.0327861
13.2616,0.63524,0.0374468
13.2611,0.647671,0.0358101
13.2618,0.640737,0.0366289
13.2616,0.65078,0.0341319
13.2627,0.63134,0.0377918
13.2622,0.645531,0.0358899
13.2623,0.649565,0.0352175
13.2625,0.651866,0.0327191
13.2633,0.638022,0.0370608
13.2633,0.643195,0.0361609
13.2634,0.647678,0.0357527
13.2636,0.650953,0.0340738
13.265,0.627675,0.0380726
13.265,0.635008,0.0373929
13.2648,0.640772,0.0365763
13.2646,0.645545,0.0358266
13.2645,0.649651,0.0352086
13.2645,0.652044,0.0326521
13.2657,0.647777,0.0356845
13.2656,0.651149,0.0339885
13.266,0.643313,0.036094
13.2665,0.638157,0.0369802
13.2671,0.631438,0.0376756
13.2664,0.652222,0.0325851
13.2667,0.64981,0.035157
13.267,0.645709,0.0357503
13.2677,0.640946,0.0364973
13.2676,0.651317,0.0339378
13.2684,0.635342,0.0372801
13.268,0.647971,0.0356089
13.2693,0.627675,0.0379713
13.2684,0.6524,0.0325181
